Condition Concept ID,Condition Name,Drug Concept ID,Drug Concept Name,Ground Truth (1-postive control; 0-negative control),DailyMed URL to Structured Product Label (SPL),Tisdale level of evidence,ATC class name,Indication Name,Comparator Drug Name,# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR)
500001001,GI bleed,1136980,Ketorolac,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2837a082-3a34-6f81-5e43-45a70295686b,A,MUSCULO-SKELETAL SYSTEM,Severe Pain,ziconotide,46637,7.22,667.26,1.11,295923,8.45,7064.71,1.03,226147,27.01,13813.47,1.02,1160808,7.31,14902.73,1.02,74034,56.12,4.27,2.81
500001001,GI bleed,1197736,Mefenamate,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=62bd8d9d-0806-4e8d-a6e1-e7dddc2b5404,A,MUSCULO-SKELETAL SYSTEM,Dysmenorrhea,Acetaminophen,1306,14.51,11.49,2,5933,14.88,65.87,1.38,107,85.73,4.78,2.69,35516,18.51,241.23,1.19,6895,131.61,0.11,27.94
500001001,GI bleed,1115008,Naproxen,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=68848217-03c9-4377-9be6-6f567e629129,A,MUSCULO-SKELETAL SYSTEM,Pain,Acetaminophen,87218,55.72,1244.07,1.08,735412,62.71,15446.21,1.02,305812,129.92,16577.37,1.02,2544144,53.7,31783.31,1.02,614828,121,40.47,1.49
500001001,GI bleed,1146810,Piroxicam,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=dedef9e5-23de-49ff-895a-30906b5c7da3,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,nabumetone,5610,96.17,96.92,1.3,52211,106.32,1638.46,1.07,42452,204.71,2285.05,1.06,210711,102.97,3350.84,1.05,50545,183.49,3.86,2.94
500001001,GI bleed,19049105,Potassium Chloride,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=cb128705-d8c7-4341-a976-d8fd7371df6d,A,ALIMENTARY TRACT AND METABOLISM,Hypokalemia,Lactulose,75303,85.72,1473.27,1.07,485144,217.56,20477.78,1.02,1107168,286.73,68633.85,1.01,1954057,106.84,38425.84,1.01,388714,254.06,62.45,1.39
500001001,GI bleed,739138,Sertraline,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fe9e8b7d-61ea-409d-84aa-3ebd79a046b5,B,NERVOUS SYSTEM,Depression,Bupropion,36665,270.9,510.66,1.13,342560,264.15,8789.85,1.03,221080,472.58,13490.52,1.02,1166930,329.46,14417.32,1.02,441339,246.43,32.05,1.56
500001001,GI bleed,1236607,Sulindac,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6f0e1d2c-83ba-4cb5-75b9-58638c13f9a8,A,MUSCULO-SKELETAL SYSTEM,Ankylosing Spondylitis,Methylprednisolone,2920,102.1,53.69,1.42,24840,110.21,852.25,1.1,36589,213.58,2090.68,1.06,105116,107.13,1784.51,1.07,31514,164.05,2.86,3.34
500001001,GI bleed,1102917,Tolmetin,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a6c72634-4613-4d21-bc9a-09dad17eb137,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,151,98.21,2.69,3.44,1727,92.89,39.58,1.49,1813,321.29,97.85,1.3,6761,136.42,104.42,1.29,2393,180.47,0.17,19.2
500001001,GI bleed,1322184,clopidogrel,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=19ebf09d-cf0d-4744-a874-a3a9f0b624b4,B,BLOOD AND BLOOD FORMING ORGANS,Unstable Angina Pectoris,Dalteparin,16773,378.35,426.09,1.14,144202,367.68,7460.92,1.03,461654,564.06,29675.43,1.02,374306,440.45,8689.24,1.03,261018,201.78,45.43,1.46
500001001,GI bleed,1150345,meloxicam,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4EC9BF84-D0B0-4092-8E3D-C67CCFB2780B,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,nabumetone,23516,109.04,421.44,1.14,63462,123.79,2455.01,1.06,206466,258.27,11426.37,1.03,713662,134.62,12377.69,1.03,173229,156.51,16.68,1.8
500001001,GI bleed,1113648,nabumetone,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=79CF250E-D769-492D-7DB4-360ABD861E70,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,18583,80.64,315.92,1.16,87330,101.83,2703.33,1.05,108171,213.9,5842.38,1.04,539382,93.44,8541.54,1.03,130084,153.5,10.13,2.07
500001001,GI bleed,1118045,oxaprozin,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,4523,76.23,74.54,1.35,19004,98.08,570.5,1.12,23697,232.46,1216.43,1.08,141735,98.55,2219.54,1.06,33683,151.31,2.63,3.47
500001001,GI bleed,1103374,valdecoxib,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=CAF64301-262C-45CA-ACD1-A9D6696C584E,A,MUSCULO-SKELETAL SYSTEM,Pain,Acetaminophen,2684,67.46,50.66,1.43,75387,127.07,2830.54,1.05,141171,186.72,8103.01,1.03,350024,124.94,6288.27,1.04,94183,117.54,8.71,2.18
500001001,GI bleed,1529331,Acarbose,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,Metformin,483,270.39,10.15,2.07,3459,346.56,162.25,1.23,6520,446.83,379.19,1.15,10197,284.39,208.44,1.2,5368,241.04,0.71,7.11
500001001,GI bleed,1309204,Adenosine,0,,N,CARDIOVASCULAR SYSTEM,Paroxysmal Supraventricular Tachycardia,Phenylephrine,8453,0.86,196.71,1.21,48616,0.12,2321.01,1.06,243784,0.04,15476.27,1.02,184591,0.14,4268.83,1.04,9736,0.38,1.96,4.01
500001001,GI bleed,919204,Amylases,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,26.98,1.61,12393,289.19,435.95,1.14,16598,319.91,1000.41,1.09,31761,218.77,524.76,1.13,13022,191.6,1.46,4.67
500001001,GI bleed,917006,Benzocaine,0,,N,ALIMENTARY TRACT AND METABOLISM,Sore Throat,Chlorpheniramine,4405,11.74,38.29,1.5,133726,12.04,958.46,1.09,11090,12.25,655.82,1.11,239145,10.32,1249.84,1.08,94592,66.65,2.06,3.9
500001001,GI bleed,1390051,Chlorambucil,0,,N,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Chronic Lymphoid Leukemia,Prednisone,101,33.66,2.01,3.95,748,72.95,27.95,1.6,2866,143.42,208.11,1.2,1756,75.83,32.2,1.55,769,110.57,0.16,20.2
500001001,GI bleed,790253,Chlorazepate,0,,N,NERVOUS SYSTEM,Anxiety,Midazolam,1857,196.69,31.81,1.56,14228,255.29,496.1,1.13,19984,414.62,1085.28,1.09,55427,211.7,935.21,1.09,11849,280.94,1.3,4.96
500001001,GI bleed,19008009,Cosyntropin,0,,N,"SYSTEMIC HORMONAL PREPS,EXCL SEX HORMONES & INSULN",Acute Adrenocortical Insufficiency,Corticotropin,395,1.24,5.41,2.57,1076,1.84,26.55,1.62,1534,1.22,92.84,1.31,8787,1.12,115.26,1.28,929,15.5,0.06,43.79
500001001,GI bleed,1311409,Dacarbazine,0,,N,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Hodgkin's Lymphoma,Vinblastine,110,90.12,1.49,4.61,549,73.27,14.74,1.86,808,61.38,49.08,1.44,2668,93.31,34.94,1.53,59,45.95,0,225.3
500001001,GI bleed,924724,Dicyclomine,0,,N,ALIMENTARY TRACT AND METABOLISM,Irritable Bowel Syndrome,homatropine,15301,53.06,219.33,1.2,122806,65.87,2769.27,1.05,78698,131.91,4372.39,1.04,383327,58.64,4963.04,1.04,88089,154.67,6.24,2.44
500001001,GI bleed,735850,Disulfiram,0,,N,NERVOUS SYSTEM,Alcoholism,acamprosate,364,135.8,5.42,2.57,2956,144.32,84.16,1.33,970,189.38,40.38,1.49,16188,120.71,215.43,1.2,3826,168.17,0.17,18.93
500001001,GI bleed,739323,Droperidol,0,,N,NERVOUS SYSTEM,Pain,Acetaminophen,884,0.46,11.76,1.98,5970,0.83,135.18,1.26,2214,2.54,123.09,1.27,19313,0.85,243.74,1.19,149,131.65,0.01,170.75
500001001,GI bleed,931973,Endopeptidases,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,26.98,1.61,12393,289.19,435.95,1.14,16598,319.91,1000.41,1.09,31761,218.77,524.76,1.13,13024,191.58,1.46,4.66
500001001,GI bleed,1301125,Epoetin Alfa,0,,N,BLOOD AND BLOOD FORMING ORGANS,Anemia due to Renal Failure,Nandrolone,3826,91.36,82.29,1.33,30224,108.39,1382.7,1.08,69064,155.07,4711.5,1.04,55022,112.11,1146.47,1.08,23116,115.63,3.88,2.93
500001001,GI bleed,1145379,Ergotamine,0,,N,NERVOUS SYSTEM,Vascular Headache,Acetaminophen,641,130.21,11.32,2.01,2399,59.96,50.84,1.43,3541,216.56,166.31,1.23,19565,134.46,337.01,1.16,7249,193.3,0.47,9.33
500001001,GI bleed,1763779,Griseofulvin,0,,N,DERMATOLOGICALS,Tinea Barbae,Tolnaftate,7559,45.53,54.76,1.41,191655,43.63,1153.58,1.08,5766,62.75,328.21,1.16,128023,44.5,779.55,1.1,17574,76.1,0.34,11.47
500001001,GI bleed,923672,Hyoscyamine,0,,N,ALIMENTARY TRACT AND METABOLISM,Dysuria,Flavoxate,17936,50.27,267,1.18,174691,45.49,2964.04,1.05,121512,104.61,6986.48,1.03,591779,53.04,7557.83,1.03,129391,141.39,8.82,2.17
500001001,GI bleed,1703653,Itraconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Onychomycosis due to Dermatophyte,terbinafine,1283,55.46,19.69,1.73,5135,74.92,126.63,1.26,7362,80.5,386.66,1.15,52354,64.36,746.09,1.11,13523,107.75,0.87,6.24
500001001,GI bleed,985708,Ketoconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Tinea Corporis,butenafine,22410,34.96,315.33,1.16,291276,34.39,4226.36,1.04,131474,55.72,8076.99,1.03,677709,35.29,7704.06,1.03,127135,137.74,7.63,2.27
500001001,GI bleed,986117,Ketotifen,0,,N,SENSORY ORGANS,Allergic Conjunctivitis,loteprednol etabonate,1109,42.28,16.23,1.82,22638,37.86,352.18,1.15,10943,71.57,633.26,1.11,46622,45.67,562.64,1.12,8218,121.57,0.45,9.6
500001001,GI bleed,987245,Lactulose,0,,N,ALIMENTARY TRACT AND METABOLISM,Constipation,POLYETHYLENE GLYCOL 3350,5620,84.51,93.69,1.31,62858,108.47,1985.47,1.06,75873,116.53,5424.31,1.04,94830,71.03,1305.69,1.08,28472,142.6,3.7,2.99
500001001,GI bleed,1704183,Lamivudine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,3588,428.16,50.95,1.43,20889,415.98,572.78,1.12,1104,646.2,43.22,1.47,27819,471.08,333.39,1.16,10983,382.91,0.5,8.85
500001001,GI bleed,990760,Lipase,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,26.98,1.61,12393,289.19,435.95,1.14,16598,319.91,1000.41,1.09,31761,218.77,524.76,1.13,13022,191.6,1.46,4.67
500001001,GI bleed,1107830,Loratadine,0,,N,RESPIRATORY SYSTEM,Allergic Rhinitis,fluticasone,26391,120.82,304.34,1.17,1006814,97.34,14832.25,1.02,11513,112.38,633.22,1.11,86000,107.16,949.36,1.09,563728,156.94,31.2,1.56
500001001,GI bleed,1794280,Mebendazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Enterobiasis,Pyrantel,2588,9.85,22.01,1.69,70735,7.81,465.5,1.13,2264,8.33,118.09,1.27,107298,9.77,566.51,1.12,16616,65.24,0.31,12.49
500001001,GI bleed,704943,Methocarbamol,0,,N,MUSCULO-SKELETAL SYSTEM,Muscle Spasm with Pain,Codeine,11619,45.28,176.14,1.22,110370,63.89,2929.75,1.05,71067,79.96,3918.38,1.05,411687,48.32,5803.13,1.04,83837,127.07,5.59,2.54
500001001,GI bleed,907879,Miconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Vulvovaginal Candidiasis,Fluconazole,6065,16.33,60.9,1.39,69753,16.94,1164.72,1.08,2809,38.89,179.32,1.22,19417,24.03,127.94,1.26,25784,85.75,1.51,4.59
500001001,GI bleed,717136,Neostigmine,0,,N,NERVOUS SYSTEM,Urinary Retention,Atropine,3785,0.08,50.88,1.43,22056,0.72,431,1.14,8179,4.84,452.48,1.14,65430,0.37,864.11,1.1,67,134.06,0.01,198.34
500001001,GI bleed,1769389,Nevirapine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,Lamivudine,686,404.57,9.51,2.11,4057,409.44,113.42,1.28,205,751.4,7.65,2.27,5472,529.2,67.68,1.37,1862,380.55,0.09,33.62
500001001,GI bleed,920293,Nitrofurantoin,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Enterobacter Cystitis,Ofloxacin,34157,25.68,416,1.14,346195,31.12,6755.41,1.03,267805,66.35,17155.57,1.02,947140,29.09,10976.29,1.03,226078,75.54,17.59,1.78
500001001,GI bleed,1727443,Paromomycin,0,,N,ALIMENTARY TRACT AND METABOLISM,Acute Intestinal Amebiasis,Neomycin,67,18.58,1.06,5.57,336,21.96,5.73,2.51,69,12.46,3.6,3.02,1145,14.71,13.19,1.92,441,63.63,0.02,125.54
500001001,GI bleed,727835,Pemoline,0,,N,NERVOUS SYSTEM,Attention-Deficit Hyperactivity Disorder,atomoxetine,71,229.75,1.05,5.62,1349,258.98,23.67,1.66,405,316.45,21.73,1.69,2695,289.02,35.73,1.52,1245,208.48,0.05,50.81
500001001,GI bleed,1729720,Penicillin V,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Pharyngitis,Cefaclor,58385,14.34,724.18,1.11,569980,16.57,7915.39,1.03,210310,15.12,12199.06,1.03,1951831,12.24,21029.71,1.02,40435,56.31,0.9,6.14
500001001,GI bleed,735340,Phentermine,0,,N,ALIMENTARY TRACT AND METABOLISM,Obesity,sibutramine,2770,133.69,37.86,1.51,79,67.95,1.71,4.29,4423,187.62,161.4,1.23,108231,142.97,1293.86,1.08,39052,151.48,1.17,5.27
500001001,GI bleed,1335539,Phentolamine,0,,N,CARDIOVASCULAR SYSTEM,Cerebral Ischemia,Pentobarbital,90,3.39,1.93,4.03,118,29.95,4.73,2.7,854,38.04,45.08,1.46,1795,29.97,40.49,1.49,27,79.89,0,225.3
500001001,GI bleed,951279,Prilocaine,0,,N,NERVOUS SYSTEM,Regional Anesthesia for Postoperative Pain,Fentanyl,2901,25.89,36.99,1.51,17011,38.27,261.75,1.18,13436,76.7,742.17,1.11,90234,28.67,901.11,1.1,8627,129.11,0.45,9.59
500001001,GI bleed,752061,Prochlorperazine,0,,N,ALIMENTARY TRACT AND METABOLISM,Nausea and Vomiting,trimethobenzamide,13857,21.08,210.49,1.2,119311,25.13,3475.11,1.05,132748,22.95,8083.78,1.03,351045,17.11,5255.66,1.04,73633,103.2,7.03,2.34
500001001,GI bleed,953391,Propantheline,0,,N,ALIMENTARY TRACT AND METABOLISM,Peptic Ulcer,Sodium Bicarbonate,54,155.52,0.87,6.24,584,283.02,18.29,1.76,582,240.29,35.49,1.53,2193,144.47,29.17,1.59,575,147.91,0.06,45.12
500001001,GI bleed,965748,Scopolamine,0,,N,ALIMENTARY TRACT AND METABOLISM,Motion Sickness,Promethazine,9074,24.2,145.83,1.25,14333,68.89,449.1,1.14,68502,49.08,3816.61,1.05,351180,24.81,5135.12,1.04,59824,115.79,4.25,2.82
500001001,GI bleed,966991,Simethicone,0,,N,ALIMENTARY TRACT AND METABOLISM,Hiatal Hernia with Reflux Esophagitis,magnesium carbonate,1472,81.75,25.61,1.63,38794,50.12,930.09,1.09,138,62.62,9.44,2.12,456,31.81,6.86,2.36,40599,80.68,5.06,2.63
500001001,GI bleed,1781406,Stavudine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,821,362.7,12.09,1.97,6002,413.66,171.92,1.23,170,529.69,6.57,2.39,4973,412.53,62.17,1.39,3007,401.65,0.13,24.36
500001001,GI bleed,1036228,Sucralfate,0,,N,ALIMENTARY TRACT AND METABOLISM,Duodenal Ulcer,Amoxicillin,6122,61.44,99.61,1.3,54411,97.32,1770.23,1.07,68190,135.24,4151.68,1.04,186892,61.61,2777.82,1.05,45020,139.71,4.69,2.71
500001001,GI bleed,836715,Temazepam,0,,N,NERVOUS SYSTEM,Insomnia,Eszopiclone,15136,176.23,262.8,1.18,93353,184.52,3355.49,1.05,164533,263.59,10680.81,1.03,299343,153.7,5064.56,1.04,85955,200.04,10.82,2.03
500001001,GI bleed,1037005,Tetrahydrocannabinol,0,,N,ALIMENTARY TRACT AND METABOLISM,Anorexia from HIV,Megestrol,581,111.16,10.93,2.03,6783,170.18,280.55,1.17,9439,70.11,632.55,1.11,12342,83.12,227.42,1.19,3926,139.06,0.45,9.51
500001001,GI bleed,1837289,Thiabendazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Cutaneous Larva Migrans,Methylprednisolone,21,10.9,0.38,10.68,963,7.34,8.81,2.17,92,6.09,4.93,2.66,922,7.37,9.17,2.14,41,66.44,0,225.3
500001001,GI bleed,700465,Thiothixene,0,,N,NERVOUS SYSTEM,Schizophrenia,Risperidone,252,446.46,4.49,2.76,4609,459.73,167.54,1.23,1143,599.17,61.4,1.39,3146,461.69,52.71,1.42,2134,191.22,0.18,18.17
500001001,GI bleed,1702559,Tinidazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Trichomoniasis,Metronidazole,823,7.93,8.46,2.2,1863,5.95,22.74,1.67,383,17.58,17.27,1.79,16504,7.87,149.16,1.24,2024,56.7,0.05,53.68
500001001,GI bleed,906914,Urea,0,,N,ALIMENTARY TRACT AND METABOLISM,Skin Rash,Betamethasone,6734,33.44,112.93,1.28,39204,38.47,1514.48,1.07,63691,41.53,4067.97,1.04,177142,37.06,2638.36,1.06,34208,113.96,2.9,3.32
500001001,GI bleed,19008339,Vitamin A,0,,N,ALIMENTARY TRACT AND METABOLISM,Vitamin Deficiency,Pyridoxal,1146,93.88,8.04,2.23,37626,83.26,356.12,1.15,186,144.36,11.75,1.98,22406,113.94,127.89,1.26,17988,95.91,1.37,4.82
500001001,GI bleed,1710612,Zidovudine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,2343,392.73,32.07,1.56,15519,344.28,381.37,1.15,515,668.57,19.38,1.74,16856,441.72,189.81,1.21,7201,340.02,0.3,12.7
500001001,GI bleed,1736971,abacavir,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,1462,392.27,21.48,1.7,7634,383.81,226.92,1.19,366,663.99,13.46,1.91,10212,498.91,127.44,1.26,4246,356.23,0.21,16.41
500001001,GI bleed,1136601,benzonatate,0,,N,RESPIRATORY SYSTEM,Cough,Guaifenesin,27611,17.73,431.25,1.14,131904,27.32,3178.22,1.05,206981,28.57,12077.9,1.03,998548,15.12,13857.61,1.02,255670,83.82,18.85,1.75
500001001,GI bleed,1139179,bromfenac,0,,N,SENSORY ORGANS,Postoperative Ocular Pain,Acetaminophen,514,35.93,10.85,2.03,713,40.79,30.31,1.57,23898,48.5,1554.76,1.07,16355,39.01,338.91,1.16,2773,66.47,0.47,9.21
500001001,GI bleed,916230,darifenacin,0,,N,GENITO URINARY SYSTEM AND SEX HORMONES,Urinary Urge Incontinence,oxybutynin,1430,143.26,30.26,1.57,5252,128.16,207.19,1.2,33452,238.75,2253.24,1.06,31084,191.48,612.27,1.12,18194,160.08,3.21,3.18
500001001,GI bleed,1711246,entecavir,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Chronic Type B Viral Hepatitis,adefovir,135,300.64,2.08,3.89,251,222.82,7.54,2.28,136,381.1,6.01,2.47,1962,340.98,25.62,1.63,336,148.77,0.02,100.12
500001001,GI bleed,1396012,ferrous gluconate,0,,N,BLOOD AND BLOOD FORMING ORGANS,Iron Deficiency Anemia,Docusate,166,80.56,1.85,4.12,3510,97.72,92.91,1.31,77,76.18,4.97,2.65,186,62.15,2.59,3.5,43399,104.5,4.98,2.65
500001001,GI bleed,1149380,fluticasone,0,,N,DERMATOLOGICALS,Allergic Rhinitis,Pseudoephedrine,105804,140.03,1502.23,1.07,925368,137.11,16811.71,1.02,580160,292.44,32733.35,1.02,3259251,153.27,38650.64,1.01,884643,230.8,65.21,1.38
500001001,GI bleed,767410,lithium citrate,0,,N,NERVOUS SYSTEM,Manic Bipolar Disorder,quetiapine,64,194.95,0.71,7.1,912,200.78,19.85,1.73,160,207.26,10,2.08,672,135.98,6.89,2.35,127,93.46,0.01,225.3
500001001,GI bleed,780369,metaxalone,0,,N,MUSCULO-SKELETAL SYSTEM,Muscle Spasm,Acetaminophen,22382,31.86,343.63,1.16,127123,55.08,3178.47,1.05,104085,69.41,5650.48,1.04,782713,38.04,10766,1.03,169309,104.23,10.07,2.08
500001001,GI bleed,1310756,moexipril,0,,N,CARDIOVASCULAR SYSTEM,Hypertension,Amlodipine,838,406.17,16.18,1.82,7144,385.34,327.72,1.16,23144,522.41,1375.94,1.08,42892,461.1,819.58,1.1,17569,314.91,2.21,3.78
500001001,GI bleed,741530,orlistat,0,,N,ALIMENTARY TRACT AND METABOLISM,Obesity,Phentermine,1024,133.41,16.97,1.8,1010,166.85,27.94,1.6,7227,286.86,291.23,1.17,38475,163.44,634.99,1.11,23531,174.11,1.19,5.22
500001001,GI bleed,918906,oxybutynin,0,,N,GENITO URINARY SYSTEM AND SEX HORMONES,Urinary Urge Incontinence,Solifenacin,6575,236.15,128.08,1.26,78886,272.46,2734.5,1.05,160836,339.65,10611.18,1.03,177030,233.2,3006.43,1.05,87014,224.47,12.55,1.95
500001001,GI bleed,1525215,pioglitazone,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,Glipizide,16201,306.46,336.32,1.16,87521,345.99,3926.17,1.05,171501,608.05,9072.16,1.03,367610,459.94,7617.85,1.03,153696,302.93,18.81,1.75
500001001,GI bleed,781182,ramelteon,0,,N,NERVOUS SYSTEM,Sleep-Onset Insomnia,zaleplon,4101,63.94,65.94,1.37,8489,68.73,213.25,1.2,18326,95.66,1117.84,1.09,85685,77.59,1296.24,1.08,25039,130.23,2.18,3.8
500001001,GI bleed,1547504,rosiglitazone,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,Glipizide,15757,366.69,326.66,1.16,82938,364.77,3723.21,1.05,134130,574.81,7134.68,1.03,310524,452.37,6294.93,1.04,106816,312.73,12.55,1.95
500001001,GI bleed,1137529,salmeterol,0,,N,RESPIRATORY SYSTEM,Bronchial Asthma,Prednisone,40568,182.81,617.38,1.12,353901,197.09,8931.91,1.03,300685,378.12,17253.11,1.02,1086914,220.73,14107.24,1.02,419982,242,36.74,1.52
500001001,GI bleed,1580747,sitagliptin,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,pioglitazone,4008,136.5,80.96,1.34,3477,114.33,143.53,1.25,50803,286.61,2782.85,1.05,105680,237.22,2238.53,1.06,45794,201.28,6.11,2.46
500001001,GI bleed,1741309,terbinafine,0,,N,DERMATOLOGICALS,Onychomycosis due to Dermatophyte,ciclopirox,13745,72.37,215.15,1.2,47236,52.88,1204.49,1.08,59058,84.81,3159.47,1.05,401949,78.3,5873.85,1.04,97696,106.6,6.62,2.39
